_id,company_id,company_name,company_type,business_type_id,business_category,business_type,registered_capital,total_income,net_profit,total_assets,equity,liability,total_expense,debt_ratio,equity_ratio,debt_to_income_ratio,debt_to_equity_ratio,roa,roe,profit_margin,district
64b75d12aa2d4f22592dc44a,5.76E+11,นอร์ทเทิร์นฟู้ดเซอร์วิส จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,135391.41,30088.15,551916.5,539616.5,12300,105303.26,0.02228598,0.97771402,0.090847713,0.022793966,5.451576461,5.575839508,22.22308638,เขตทวีวัฒนา
64b75d12aa2d4f22592dc44b,1.06E+11,นอร์ธ พ้อยท์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,7897498.61,-1383416.42,9259159.96,9210159.96,49000,9280915.03,0.005292057,0.994707943,0.006204496,0.005320212,-14.94105757,-15.02054716,-17.51714674,เขตห้วยขวาง
64b75d12aa2d4f22592dc44c,1.06E+11,นอร์ธ ฟู้ดส์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,3000000,754787.08,-2616702.24,16839164.23,-1866702.24,18705866.47,3371489.32,1.110854803,-0.110854803,24.78297121,-10.02080893,-15.5393831,140.1778058,-346.6808467,เขตวัฒนา
64b75d12aa2d4f22592dc44d,1.06E+11,นะซะโบ โชคุโด จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,6641335.65,-1785440.57,2389749.19,-121774.47,2511523.66,8426776.22,1.050957009,-0.050957009,0.378165446,-20.62438588,-74.71246679,1466.186279,-26.88375749,เขตบางรัก
64b75d12aa2d4f22592dc44e,1.06E+11,นัทซึ ฟู้ด จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,8108134.22,271929.3,3022553.31,1002956.67,2019596.64,7836204.92,0.668175689,0.331824311,0.249082783,2.013642962,8.996675066,27.1127665,3.353783899,เขตสะพานสูง
64b75d12aa2d4f22592dc44f,1.06E+11,นัมเบอร์วันฟู้ด  จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,810670.31,-1302962.93,2686854.07,2657652.73,29201.34,2113633.24,0.010868227,0.989131773,0.036021228,0.010987643,-48.49399692,-49.02683166,-160.7266128,เขตทวีวัฒนา
64b75d12aa2d4f22592dc450,1.06E+11,นัมเบอร์ไนน์ทีน จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,5000000,260000,-1092113.95,3521708.99,3344100.99,177608,1352113.95,0.050432333,0.949567667,0.683107692,0.053110836,-31.01090843,-32.65792371,-420.0438269,เขตพญาไท
64b75d12aa2d4f22592dc451,1.16E+11,นัมแมจิบ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,1677342.97,-237405.73,783203.12,-504207.58,1287410.7,1914748.7,1.643776266,-0.643776266,0.767529791,-2.55333468,-30.31215325,47.08491887,-14.15367842,เขตประเวศ
64b75d12aa2d4f22592dc452,1.06E+11,นัวยกครก จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,1666452.67,178258.45,1358379.34,1318579.34,39800,1488194.22,0.029299621,0.970700379,0.023883067,0.030184001,13.122877,13.51897793,10.69688046,เขตสวนหลวง
64b75d12aa2d4f22592dc453,1.06E+11,นา-โอ แบงคอค จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,3000000,14119729.09,-622371.49,3872531.5,-7265943.71,11138475.21,14742100.58,2.876277497,-1.876277497,0.788858989,-1.532970204,-16.07143777,8.565597462,-4.407814669,เขตบางพลัด
64b75d12aa2d4f22592dc454,1.06E+11,นากา จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,1852183.62,-941925.62,4769662.13,4751710.13,17952,2794109.24,0.003763789,0.996236211,0.009692344,0.003778008,-19.74826716,-19.82287627,-50.85487259,เขตบางรัก
64b75d12aa2d4f22592dc455,1.06E+11,นากาโต จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,5000000,102334.77,-1465190.36,367856.42,-502108.41,869964.83,1567525.13,2.364957583,-1.364957583,8.501165635,-1.732623499,-398.3049582,291.807572,-1431.76201,เขตวัฒนา
64b75d12aa2d4f22592dc456,1.06E+11,นากิ (ไทยแลนด์) จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,538862.47,-1166216.95,1608736.14,1600249.14,8487,1705079.42,0.00527557,0.99472443,0.015749844,0.005303549,-72.49274266,-72.87721148,-216.4220028,เขตคลองเตย
64b75d12aa2d4f22592dc457,1.06E+11,นาดีโมส์ 24 จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,5000000,10184362.31,-877140.77,3857885.23,2598607.07,1259278.16,11061503.08,0.326416699,0.673583301,0.123648209,0.484597373,-22.73631064,-33.75426705,-8.612623386,เขตคลองเตย
64b75d12aa2d4f22592dc458,1.06E+11,นาดีโมส์ เลบานีส เรสเทอรองท์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,12000000,6722159.66,-4500150.1,2613598.86,-4668105.43,7281704.29,11222309.76,2.786083359,-1.786083359,1.083238819,-1.559884283,-172.1821267,96.40206648,-66.9450047,เขตบางรัก
64b75d12aa2d4f22592dc459,1.06E+11,นาถะ มหานคร จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,2000000,15934984.46,-145125.23,6112439.82,817860.51,5294579.31,16080109.69,0.866197372,0.133802628,0.332261341,6.473694775,-2.374260267,-17.74449655,-0.910733427,เขตจตุจักร
64b75d12aa2d4f22592dc45a,1.06E+11,นานา เรสโทรองท์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4800000,1204010.74,-2520381.29,257588.41,-5238479.46,5496067.87,3724392.03,21.33662718,-20.33662718,4.564799704,-1.049172362,-978.4529087,48.11284093,-209.3321269,เขตคลองเตย
64b75d12aa2d4f22592dc45b,1.06E+11,นานา แอนด์ เฟรนด์ คอฟฟี่ โรสเตอร์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,5000000,16791521.82,1463330.22,6908744.32,6619859.53,288884.79,15328191.6,0.04181437,0.95818563,0.017204205,0.043639112,21.18084202,22.10515515,8.714696831,เขตพญาไท
64b75d12aa2d4f22592dc45c,1.06E+11,นานาฟูดส์ จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,3978872.69,-493633.76,441375.06,284002.76,157372.3,4472506.45,0.356550051,0.643449949,0.039551982,0.554122432,-111.8399757,-173.8130151,-12.40637232,เขตพญาไท
64b75d12aa2d4f22592dc45d,1.06E+11,นานาลี บีบีคิว จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,4000000,2341754.84,-1140586.68,338007.67,308369.38,29638.29,3482341.52,0.087685259,0.912314741,0.012656444,0.096112947,-337.4440231,-369.8767627,-48.70649397,เขตลาดพร้าว
64b75d12aa2d4f22592dc45e,1.26E+11,นามะ นามะ กรุ๊ป จำกัด,บริษัทจำกัด,56101,ที่พักแรมและบริการด้านอาหาร,การบริการด้านอาหารในภัตตาคาร/ร้านอาหาร,1000000,2232347.98,4846.57,736389.32,689641.61,46747.71,2227501.41,0.06348233,0.93651767,0.02094105,0.067785513,0.658153217,0.70276647,0.217106385,เขตจตุจักร
